,Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
1025,553547,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,12.0,5/17/2011 15:48,2.95,12474.0,Germany
1026,553547,21914,BLUE HARMONICA IN BOX ,12.0,5/17/2011 15:48,1.25,12474.0,Germany
1027,553547,84997B,CHILDRENS CUTLERY RETROSPOT RED ,4.0,5/17/2011 15:48,4.15,12474.0,Germany
1028,553547,23255,CHILDRENS CUTLERY CIRCUS PARADE,4.0,5/17/2011 15:48,4.15,12474.0,Germany
1029,553547,23256,CHILDRENS CUTLERY SPACEBOY ,4.0,5/17/2011 15:48,4.15,12474.0,Germany
1030,570467,22551,PLASTERS IN TIN SPACEBOY,12.0,10/10/2011 16:06,1.65,12607.0,USA
1031,570467,21915,RED  HARMONICA IN BOX ,12.0,10/10/2011 16:06,1.25,12607.0,USA
1032,570467,22619,SET OF 6 SOLDIER SKITTLES,4.0,10/10/2011 16:06,3.75,12607.0,USA
1033,570467,22138,BAKING SET 9 PIECE RETROSPOT ,3.0,10/10/2011 16:06,4.95,12607.0,USA
1034,570467,21524,DOORMAT SPOTTY HOME SWEET HOME,2.0,10/10/2011 16:06,8.25,12607.0,USA
1035,570467,21668,RED STRIPE CERAMIC DRAWER KNOB,12.0,10/10/2011 16:06,1.45,12607.0,USA
1036,570467,21671,RED SPOT CERAMIC DRAWER KNOB,12.0,10/10/2011 16:06,1.45,12607.0,USA
1037,570467,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12.0,10/10/2011 16:06,1.45,12607.0,USA
1038,570467,22090,PAPER BUNTING RETROSPOT,6.0,10/10/2011 16:06,2.95,12607.0,USA
1039,570467,22668,PINK BABY BUNTING,5.0,10/10/2011 16:06,2.95,12607.0,USA
1040,570467,47590A,BLUE HAPPY BIRTHDAY BUNTING,3.0,10/10/2011 16:06,5.45,12607.0,USA
1041,570467,47590B,PINK HAPPY BIRTHDAY BUNTING,3.0,10/10/2011 16:06,5.45,12607.0,USA
1042,570467,22974,CHILDRENS DOLLY GIRL MUG,12.0,10/10/2011 16:06,1.65,12607.0,USA
1043,570467,22972,CHILDREN'S SPACEBOY MUG,12.0,10/10/2011 16:06,1.65,12607.0,USA
1044,570467,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6.0,10/10/2011 16:06,2.95,12607.0,USA
1045,570467,21231,SWEETHEART CERAMIC TRINKET BOX,12.0,10/10/2011 16:06,1.25,12607.0,USA
1046,570467,21232,STRAWBERRY CERAMIC TRINKET BOX,12.0,10/10/2011 16:06,1.25,12607.0,USA
1047,570467,22949,36 DOILIES DOLLY GIRL,12.0,10/10/2011 16:06,1.45,12607.0,USA
1048,570467,21974,SET OF 36 PAISLEY FLOWER DOILIES,12.0,10/10/2011 16:06,1.45,12607.0,USA
1049,570467,84987,SET OF 36 TEATIME PAPER DOILIES,12.0,10/10/2011 16:06,1.45,12607.0,USA
1050,570467,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,4.0,10/10/2011 16:06,3.75,12607.0,USA
1051,570467,37448,CERAMIC CAKE DESIGN SPOTTED MUG,12.0,10/10/2011 16:06,1.49,12607.0,USA
1052,570467,22649,STRAWBERRY FAIRY CAKE TEAPOT,8.0,10/10/2011 16:06,4.95,12607.0,USA
1053,570467,22951,60 CAKE CASES DOLLY GIRL DESIGN,24.0,10/10/2011 16:06,0.55,12607.0,USA
1054,570467,21976,PACK OF 60 MUSHROOM CAKE CASES,24.0,10/10/2011 16:06,0.55,12607.0,USA
1055,570467,22417,PACK OF 60 SPACEBOY CAKE CASES,24.0,10/10/2011 16:06,0.55,12607.0,USA
1056,570467,21212,PACK OF 72 RETROSPOT CAKE CASES,24.0,10/10/2011 16:06,0.55,12607.0,USA
1057,570467,22938,CUPCAKE LACE PAPER SET 6,12.0,10/10/2011 16:06,1.95,12607.0,USA
1058,570467,84991,60 TEATIME FAIRY CAKE CASES,24.0,10/10/2011 16:06,0.55,12607.0,USA
1059,570467,22199,FRYING PAN RED RETROSPOT,4.0,10/10/2011 16:06,4.25,12607.0,USA
1060,570467,22848,BREAD BIN DINER STYLE PINK,1.0,10/10/2011 16:06,16.95,12607.0,USA
1061,570467,22204,MILK PAN BLUE POLKADOT,4.0,10/10/2011 16:06,3.75,12607.0,USA
1062,570467,22360,GLASS JAR ENGLISH CONFECTIONERY,6.0,10/10/2011 16:06,2.95,12607.0,USA
1063,570467,47559B,TEA TIME OVEN GLOVE,10.0,10/10/2011 16:06,1.25,12607.0,USA
1064,570467,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,12.0,10/10/2011 16:06,1.25,12607.0,USA
1065,570467,22922,FRIDGE MAGNETS US DINER ASSORTED,12.0,10/10/2011 16:06,0.85,12607.0,USA
1066,570467,23156,SET OF 5 MINI GROCERY MAGNETS,12.0,10/10/2011 16:06,2.08,12607.0,USA
1067,570467,23159,SET OF 5 PANCAKE DAY MAGNETS,12.0,10/10/2011 16:06,2.08,12607.0,USA
1068,570467,22027,TEA PARTY BIRTHDAY CARD,12.0,10/10/2011 16:06,0.42,12607.0,USA
1069,570467,22029,SPACEBOY BIRTHDAY CARD,12.0,10/10/2011 16:06,0.42,12607.0,USA
1070,570467,22983,CARD BILLBOARD FONT,12.0,10/10/2011 16:06,0.42,12607.0,USA
1071,570467,22712,CARD DOLLY GIRL ,12.0,10/10/2011 16:06,0.42,12607.0,USA
1072,570467,16161P,WRAP ENGLISH ROSE ,25.0,10/10/2011 16:06,0.42,12607.0,USA
1073,570467,21498,RED RETROSPOT WRAP ,25.0,10/10/2011 16:06,0.42,12607.0,USA
1074,570467,21499,BLUE POLKADOT WRAP,25.0,10/10/2011 16:06,0.42,12607.0,USA
1075,570467,22046,TEA PARTY  WRAPPING PAPER ,25.0,10/10/2011 16:06,0.42,12607.0,USA
1076,570467,22048,BIRTHDAY BANQUET GIFT WRAP,25.0,10/10/2011 16:06,0.42,12607.0,USA
1077,570467,22050,PINK PAISLEY ROSE GIFT WRAP,25.0,10/10/2011 16:06,0.42,12607.0,USA
1078,570467,22708,WRAP DOLLY GIRL,25.0,10/10/2011 16:06,0.42,12607.0,USA
1079,570467,22706,WRAP COWBOYS  ,25.0,10/10/2011 16:06,0.42,12607.0,USA
1080,570467,21122,SET/10 PINK POLKADOT PARTY CANDLES,24.0,10/10/2011 16:06,1.25,12607.0,USA
1081,570467,21123,SET/10 IVORY POLKADOT PARTY CANDLES,24.0,10/10/2011 16:06,1.25,12607.0,USA
1082,570467,21891,TRADITIONAL WOODEN SKIPPING ROPE,12.0,10/10/2011 16:06,1.45,12607.0,USA
1083,570467,23166,MEDIUM CERAMIC TOP STORAGE JAR,12.0,10/10/2011 16:06,1.25,12607.0,USA
1084,570467,23165,LARGE CERAMIC TOP STORAGE JAR,12.0,10/10/2011 16:06,1.65,12607.0,USA
1085,570467,23167,SMALL CERAMIC TOP STORAGE JAR ,12.0,10/10/2011 16:06,0.83,12607.0,USA
1086,570467,48185,DOORMAT FAIRY CAKE,2.0,10/10/2011 16:06,8.25,12607.0,USA
1087,570467,23372,SET 36 COLOUR PENCILS DOLLY GIRL,16.0,10/10/2011 16:06,1.25,12607.0,USA
1088,570467,23367,SET 12 COLOUR PENCILS SPACEBOY ,16.0,10/10/2011 16:06,0.65,12607.0,USA
1089,570467,23513,EMBROIDERED RIBBON REEL SUSIE ,6.0,10/10/2011 16:06,2.08,12607.0,USA
1090,570467,23518,EMBROIDERED RIBBON REEL RACHEL ,6.0,10/10/2011 16:06,2.89,12607.0,USA
1091,570467,23514,EMBROIDERED RIBBON REEL SALLY ,6.0,10/10/2011 16:06,2.08,12607.0,USA
1092,570467,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3.0,10/10/2011 16:06,4.95,12607.0,USA
1093,570467,23078,ICE CREAM PEN LIP GLOSS ,24.0,10/10/2011 16:06,1.25,12607.0,USA
1094,570467,23077,DOUGHNUT LIP GLOSS ,20.0,10/10/2011 16:06,1.25,12607.0,USA
1095,570467,21058,PARTY INVITES WOODLAND,12.0,10/10/2011 16:06,0.85,12607.0,USA
1096,570467,21059,PARTY INVITES DINOSAURS,12.0,10/10/2011 16:06,0.85,12607.0,USA
1097,570467,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3.0,10/10/2011 16:06,4.95,12607.0,USA
1098,570467,22492,MINI PAINT SET VINTAGE ,36.0,10/10/2011 16:06,0.65,12607.0,USA
1099,570467,22738,RIBBON REEL SNOWY VILLAGE,10.0,10/10/2011 16:06,1.65,12607.0,USA
1100,570467,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,6.0,10/10/2011 16:06,2.89,12607.0,USA
1101,570467,22737,RIBBON REEL CHRISTMAS PRESENT ,10.0,10/10/2011 16:06,1.65,12607.0,USA
1102,570467,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,10.0,10/10/2011 16:06,0.79,12607.0,USA
1103,570467,22736,RIBBON REEL MAKING SNOWMEN ,10.0,10/10/2011 16:06,1.65,12607.0,USA
1104,570467,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,10.0,10/10/2011 16:06,1.65,12607.0,USA
1105,570467,22959,WRAP CHRISTMAS VILLAGE,25.0,10/10/2011 16:06,0.42,12607.0,USA
1106,570467,22818,CARD CHRISTMAS VILLAGE,12.0,10/10/2011 16:06,0.42,12607.0,USA
1107,570467,23014,GLASS APOTHECARY BOTTLE ELIXIR,4.0,10/10/2011 16:06,3.95,12607.0,USA
1108,570467,23229,VINTAGE DONKEY TAIL GAME ,6.0,10/10/2011 16:06,3.75,12607.0,USA
1109,570467,23289,DOLLY GIRL CHILDRENS BOWL,8.0,10/10/2011 16:06,1.25,12607.0,USA
1110,570467,23291,DOLLY GIRL CHILDRENS CUP,8.0,10/10/2011 16:06,1.25,12607.0,USA
1111,570467,23290,SPACEBOY CHILDRENS BOWL,8.0,10/10/2011 16:06,1.25,12607.0,USA
1112,570467,23292,SPACEBOY CHILDRENS CUP,8.0,10/10/2011 16:06,1.25,12607.0,USA
1113,570467,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12.0,10/10/2011 16:06,1.45,12607.0,USA
1114,570467,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,12.0,10/10/2011 16:06,0.83,12607.0,USA
1115,570467,23349,ROLL WRAP VINTAGE CHRISTMAS,12.0,10/10/2011 16:06,1.25,12607.0,USA
1116,570467,23351,ROLL WRAP 50'S CHRISTMAS,12.0,10/10/2011 16:06,1.25,12607.0,USA
1117,570467,23354,6 GIFT TAGS 50'S CHRISTMAS ,12.0,10/10/2011 16:06,0.83,12607.0,USA
1118,570467,23311,VINTAGE CHRISTMAS STOCKING ,6.0,10/10/2011 16:06,2.55,12607.0,USA
1119,570467,23309,SET OF 60 I LOVE LONDON CAKE CASES ,24.0,10/10/2011 16:06,0.55,12607.0,USA
1120,570467,23293,SET OF 12 FAIRY CAKE BAKING CASES,8.0,10/10/2011 16:06,0.83,12607.0,USA
1121,553682,21731,RED TOADSTOOL LED NIGHT LIGHT,144.0,5/18/2011 13:20,1.45,14646.0,Netherlands
1122,553682,20712,JUMBO BAG WOODLAND ANIMALS,100.0,5/18/2011 13:20,1.79,14646.0,Netherlands
1123,553682,85099B,JUMBO BAG RED RETROSPOT,100.0,5/18/2011 13:20,1.79,14646.0,Netherlands
1124,553682,22629,SPACEBOY LUNCH BOX ,64.0,5/18/2011 13:20,1.65,14646.0,Netherlands
1125,553682,POST,POSTAGE,4.0,5/18/2011 13:20,15.0,14646.0,Netherlands
1126,554038,23081,GREEN METAL BOX ARMY SUPPLIES,2.0,5/20/2011 14:23,8.25,12775.0,Netherlands
1127,554038,23080,RED METAL BOX TOP SECRET,2.0,5/20/2011 14:23,8.25,12775.0,Netherlands
1128,554038,23112,PARISIENNE CURIO CABINET,2.0,5/20/2011 14:23,7.5,12775.0,Netherlands
1129,554038,35961,FOLKART ZINC HEART CHRISTMAS DEC,36.0,5/20/2011 14:23,0.85,12775.0,Netherlands
1130,554038,84406B,CREAM CUPID HEARTS COAT HANGER,12.0,5/20/2011 14:23,4.15,12775.0,Netherlands
1131,554038,21390,FILIGRIS HEART WITH BUTTERFLY,24.0,5/20/2011 14:23,1.25,12775.0,Netherlands
1132,554038,22295,HEART FILIGREE DOVE LARGE,12.0,5/20/2011 14:23,1.65,12775.0,Netherlands
1133,554038,22296,HEART IVORY TRELLIS LARGE,12.0,5/20/2011 14:23,1.65,12775.0,Netherlands
1134,554038,23068,ALUMINIUM STAMPED HEART,8.0,5/20/2011 14:23,2.49,12775.0,Netherlands
1135,554038,23061,VINTAGE EMBOSSED HEART,12.0,5/20/2011 14:23,1.25,12775.0,Netherlands
1136,554038,22690,DOORMAT HOME SWEET HOME BLUE ,2.0,5/20/2011 14:23,7.95,12775.0,Netherlands
1137,554038,22692,DOORMAT WELCOME TO OUR HOME,2.0,5/20/2011 14:23,7.95,12775.0,Netherlands
1138,554038,POST,POSTAGE,2.0,5/20/2011 14:23,15.0,12775.0,Netherlands
1139,554642,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,960.0,5/25/2011 12:19,1.45,14646.0,Netherlands
1140,554827,22630,DOLLY GIRL LUNCH BOX,64.0,5/26/2011 15:19,1.65,14646.0,Netherlands
1141,554827,22899,CHILDREN'S APRON DOLLY GIRL ,50.0,5/26/2011 15:19,1.85,14646.0,Netherlands
1142,554827,22908,PACK OF 20 NAPKINS RED APPLES,96.0,5/26/2011 15:19,0.72,14646.0,Netherlands
1143,554827,22972,CHILDREN'S SPACEBOY MUG,48.0,5/26/2011 15:19,1.45,14646.0,Netherlands
1144,554827,21731,RED TOADSTOOL LED NIGHT LIGHT,144.0,5/26/2011 15:19,1.45,14646.0,Netherlands
1145,554827,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,108.0,5/26/2011 15:19,1.06,14646.0,Netherlands
1146,554827,22423,REGENCY CAKESTAND 3 TIER,32.0,5/26/2011 15:19,10.95,14646.0,Netherlands
1147,554827,84991,60 TEATIME FAIRY CAKE CASES,120.0,5/26/2011 15:19,0.42,14646.0,Netherlands
1148,554827,84879,ASSORTED COLOUR BIRD ORNAMENT,160.0,5/26/2011 15:19,1.45,14646.0,Netherlands
1149,554827,22356,CHARLOTTE BAG PINK POLKADOT,100.0,5/26/2011 15:19,0.72,14646.0,Netherlands
1150,554827,22355,CHARLOTTE BAG SUKI DESIGN,100.0,5/26/2011 15:19,0.72,14646.0,Netherlands
1151,554827,22956,36 FOIL HEART CAKE CASES,144.0,5/26/2011 15:19,1.85,14646.0,Netherlands
1152,554827,23256,CHILDRENS CUTLERY SPACEBOY ,72.0,5/26/2011 15:19,3.75,14646.0,Netherlands
1153,554827,23254,CHILDRENS CUTLERY DOLLY GIRL ,72.0,5/26/2011 15:19,3.75,14646.0,Netherlands
1154,554827,23255,CHILDRENS CUTLERY CIRCUS PARADE,72.0,5/26/2011 15:19,3.75,14646.0,Netherlands
1155,554827,23082,SET 6 PAPER TABLE LANTERN HEARTS ,96.0,5/26/2011 15:19,3.29,14646.0,Netherlands
1156,554827,23118,PARISIENNE JEWELLERY DRAWER ,16.0,5/26/2011 15:19,6.65,14646.0,Netherlands
1157,554827,23204,CHARLOTTE BAG APPLES DESIGN,300.0,5/26/2011 15:19,0.72,14646.0,Netherlands
1158,554827,23206,LUNCH BAG APPLE DESIGN,100.0,5/26/2011 15:19,1.45,14646.0,Netherlands
1159,554827,23084,RABBIT NIGHT LIGHT,240.0,5/26/2011 15:19,2.08,14646.0,Netherlands
1160,554827,21936,RED RETROSPOT PICNIC BAG,250.0,5/26/2011 15:19,2.55,14646.0,Netherlands
1161,554827,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,180.0,5/26/2011 15:19,2.1,14646.0,Netherlands
1162,554827,21218,RED SPOTTY BISCUIT TIN,48.0,5/26/2011 15:19,3.25,14646.0,Netherlands
1163,554827,22846,BREAD BIN DINER STYLE RED ,16.0,5/26/2011 15:19,14.95,14646.0,Netherlands
1164,554827,22759,SET OF 3 NOTEBOOKS IN PARCEL,96.0,5/26/2011 15:19,1.45,14646.0,Netherlands
1165,554827,21481,FAWN BLUE HOT WATER BOTTLE,36.0,5/26/2011 15:19,2.55,14646.0,Netherlands
1166,554827,84406B,CREAM CUPID HEARTS COAT HANGER,128.0,5/26/2011 15:19,3.75,14646.0,Netherlands
1167,554827,20719,WOODLAND CHARLOTTE BAG,200.0,5/26/2011 15:19,0.72,14646.0,Netherlands
1168,554827,20726,LUNCH BAG WOODLAND,200.0,5/26/2011 15:19,1.45,14646.0,Netherlands
1169,554827,20750,RED RETROSPOT MINI CASES,36.0,5/26/2011 15:19,6.35,14646.0,Netherlands
1170,554827,20725,LUNCH BAG RED RETROSPOT,200.0,5/26/2011 15:19,1.45,14646.0,Netherlands
1171,554827,20685,DOORMAT RED RETROSPOT,40.0,5/26/2011 15:19,6.75,14646.0,Netherlands
1172,554827,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,48.0,5/26/2011 15:19,1.45,14646.0,Netherlands
1173,554827,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,48.0,5/26/2011 15:19,1.45,14646.0,Netherlands
1174,554827,23168,CLASSIC CAFE SUGAR DISPENSER,36.0,5/26/2011 15:19,1.04,14646.0,Netherlands
1175,554827,23102,SILVER HEARTS TABLE DECORATION,72.0,5/26/2011 15:19,0.72,14646.0,Netherlands
1176,554827,23101,SILVER STARS TABLE DECORATION,72.0,5/26/2011 15:19,0.72,14646.0,Netherlands
1177,554827,23110,PARISIENNE KEY CABINET ,16.0,5/26/2011 15:19,4.95,14646.0,Netherlands
1178,554827,23100,SILVER BELLS TABLE DECORATION,72.0,5/26/2011 15:19,1.04,14646.0,Netherlands
1179,554827,23083,SET 6 PAPER TABLE LANTERN STARS ,48.0,5/26/2011 15:19,3.29,14646.0,Netherlands
1180,554827,23080,RED METAL BOX TOP SECRET,16.0,5/26/2011 15:19,7.5,14646.0,Netherlands
1181,554827,23081,GREEN METAL BOX ARMY SUPPLIES,16.0,5/26/2011 15:19,7.5,14646.0,Netherlands
1182,554827,21935,SUKI  SHOULDER BAG,100.0,5/26/2011 15:19,1.45,14646.0,Netherlands
1183,554827,22131,FOOD CONTAINER SET 3 LOVE HEART ,144.0,5/26/2011 15:19,1.65,14646.0,Netherlands
1184,554827,22303,COFFEE MUG APPLES DESIGN,36.0,5/26/2011 15:19,2.1,14646.0,Netherlands
1185,554827,22480,RED TEA TOWEL CLASSIC DESIGN,96.0,5/26/2011 15:19,1.06,14646.0,Netherlands
1186,554827,22482,BLUE TEA TOWEL CLASSIC DESIGN,96.0,5/26/2011 15:19,1.06,14646.0,Netherlands
1187,554827,22505,MEMO BOARD COTTAGE DESIGN,24.0,5/26/2011 15:19,4.25,14646.0,Netherlands
1188,554827,22555,PLASTERS IN TIN STRONGMAN,96.0,5/26/2011 15:19,1.45,14646.0,Netherlands
1189,554827,22629,SPACEBOY LUNCH BOX ,64.0,5/26/2011 15:19,1.65,14646.0,Netherlands
1190,555003,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,12.0,5/31/2011 9:36,1.65,12787.0,Netherlands
1191,555003,22445,PENCIL CASE LIFE IS BEAUTIFUL,12.0,5/31/2011 9:36,2.95,12787.0,Netherlands
1192,555003,22077,6 RIBBONS RUSTIC CHARM,12.0,5/31/2011 9:36,1.65,12787.0,Netherlands
1193,555003,22082,RIBBON REEL STRIPES DESIGN ,10.0,5/31/2011 9:36,1.65,12787.0,Netherlands
1194,555003,21484,CHICK GREY HOT WATER BOTTLE,4.0,5/31/2011 9:36,3.45,12787.0,Netherlands
1195,555003,84030E,ENGLISH ROSE HOT WATER BOTTLE,4.0,5/31/2011 9:36,4.25,12787.0,Netherlands
1196,555003,23201,JUMBO BAG ALPHABET,10.0,5/31/2011 9:36,2.08,12787.0,Netherlands
1197,555003,POST,POSTAGE,1.0,5/31/2011 9:36,15.0,12787.0,Netherlands
1198,555106,22539,MINI JIGSAW DOLLY GIRL,24.0,5/31/2011 14:14,0.42,12790.0,Netherlands
1199,555106,22712,CARD DOLLY GIRL ,12.0,5/31/2011 14:14,0.42,12790.0,Netherlands
1200,555106,22716,CARD CIRCUS PARADE,12.0,5/31/2011 14:14,0.42,12790.0,Netherlands
1201,555106,22027,TEA PARTY BIRTHDAY CARD,12.0,5/31/2011 14:14,0.42,12790.0,Netherlands
1202,555106,22984,CARD GINGHAM ROSE ,12.0,5/31/2011 14:14,0.42,12790.0,Netherlands
1203,555106,22212,FOUR HOOK  WHITE LOVEBIRDS,6.0,5/31/2011 14:14,2.1,12790.0,Netherlands
1204,555106,22968,ROSE COTTAGE KEEPSAKE BOX ,2.0,5/31/2011 14:14,9.95,12790.0,Netherlands
1205,555106,22697,GREEN REGENCY TEACUP AND SAUCER,6.0,5/31/2011 14:14,2.95,12790.0,Netherlands
1206,555106,22698,PINK REGENCY TEACUP AND SAUCER,6.0,5/31/2011 14:14,2.95,12790.0,Netherlands
1207,555106,22699,ROSES REGENCY TEACUP AND SAUCER ,6.0,5/31/2011 14:14,2.95,12790.0,Netherlands
1208,555106,22540,MINI JIGSAW CIRCUS PARADE ,24.0,5/31/2011 14:14,0.42,12790.0,Netherlands
1209,555106,21164,HOME SWEET HOME METAL SIGN ,6.0,5/31/2011 14:14,2.95,12790.0,Netherlands
1210,555106,21524,DOORMAT SPOTTY HOME SWEET HOME,2.0,5/31/2011 14:14,7.95,12790.0,Netherlands
1211,555106,22829,SWEETHEART WIRE WALL TIDY,2.0,5/31/2011 14:14,9.95,12790.0,Netherlands
1212,555106,23174,REGENCY SUGAR BOWL GREEN,6.0,5/31/2011 14:14,4.15,12790.0,Netherlands
1213,555106,23173,REGENCY TEAPOT ROSES ,4.0,5/31/2011 14:14,9.95,12790.0,Netherlands
1214,555106,23175,REGENCY MILK JUG PINK ,4.0,5/31/2011 14:14,3.25,12790.0,Netherlands
1215,555106,22745,POPPY'S PLAYHOUSE BEDROOM ,6.0,5/31/2011 14:14,2.1,12790.0,Netherlands
1216,555106,22746,POPPY'S PLAYHOUSE LIVINGROOM ,6.0,5/31/2011 14:14,2.1,12790.0,Netherlands
1217,555106,22748,POPPY'S PLAYHOUSE KITCHEN,6.0,5/31/2011 14:14,2.1,12790.0,Netherlands
1218,555106,POST,POSTAGE,2.0,5/31/2011 14:14,15.0,12790.0,Netherlands
1219,555160,22383,LUNCH BAG SUKI DESIGN ,100.0,6/1/2011 9:18,1.45,14646.0,Netherlands
1220,555160,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,72.0,6/1/2011 9:18,3.75,14646.0,Netherlands
1221,555160,23256,CHILDRENS CUTLERY SPACEBOY ,72.0,6/1/2011 9:18,3.75,14646.0,Netherlands
1222,555160,21731,RED TOADSTOOL LED NIGHT LIGHT,144.0,6/1/2011 9:18,1.45,14646.0,Netherlands
1223,555160,21930,JUMBO STORAGE BAG SKULLS,100.0,6/1/2011 9:18,1.79,14646.0,Netherlands
1224,555160,23204,CHARLOTTE BAG APPLES DESIGN,100.0,6/1/2011 9:18,0.72,14646.0,Netherlands
1225,555160,23205,CHARLOTTE BAG VINTAGE ALPHABET ,200.0,6/1/2011 9:18,0.72,14646.0,Netherlands
1226,555160,21578,WOODLAND DESIGN  COTTON TOTE BAG,60.0,6/1/2011 9:18,2.25,14646.0,Netherlands
1227,553682,21731,RED TOADSTOOL LED NIGHT LIGHT,144.0,5/18/2011 13:20,1.45,14646.0,Netherlands
1228,553682,20712,JUMBO BAG WOODLAND ANIMALS,100.0,5/18/2011 13:20,1.79,14646.0,Netherlands
1229,553682,85099B,JUMBO BAG RED RETROSPOT,100.0,5/18/2011 13:20,1.79,14646.0,Netherlands
1230,553682,22629,SPACEBOY LUNCH BOX ,64.0,5/18/2011 13:20,1.65,14646.0,Netherlands
1231,553682,POST,POSTAGE,4.0,5/18/2011 13:20,15.0,14646.0,Netherlands
1232,489450,22087,PAPER BUNTING WHITE LACE,12.0,12/1/2009 10:36,2.95,16321.0,Australia
1233,489450,85206A,CREAM FELT EASTER EGG BASKET,6.0,12/1/2009 10:36,1.65,16321.0,Australia
1234,489450,21895,POTTING SHED SOW 'N' GROW SET,4.0,12/1/2009 10:36,4.25,16321.0,Australia
1235,489450,21896,POTTING SHED TWINE,6.0,12/1/2009 10:36,2.1,16321.0,Australia
1236,489450,22083,PAPER CHAIN KIT RETRO SPOT,12.0,12/1/2009 10:36,2.95,16321.0,Australia
1237,489450,21871,SAVE THE PLANET MUG,12.0,12/1/2009 10:36,1.25,16321.0,Australia
1238,489450,84946,ANTIQUE SILVER TEA GLASS ETCHED,12.0,12/1/2009 10:36,1.25,16321.0,Australia
1239,489450,84970S,HANGING HEART ZINC T-LIGHT HOLDER,24.0,12/1/2009 10:36,0.85,16321.0,Australia
1240,489450,22090,PAPER BUNTING RETRO SPOTS,12.0,12/1/2009 10:36,2.95,16321.0,Australia
1241,553546,22457,NATURAL SLATE HEART CHALKBOARD ,144.0,5/17/2011 15:42,2.55,12415.0,Australia
1242,553546,23176,ABC TREASURE BOOK BOX ,288.0,5/17/2011 15:42,1.95,12415.0,Australia
1243,553546,22109,FULL ENGLISH BREAKFAST PLATE,144.0,5/17/2011 15:42,3.39,12415.0,Australia
1244,553546,85014A,BLACK/BLUE POLKADOT UMBRELLA,6.0,5/17/2011 15:42,5.95,12415.0,Australia
1245,553546,22488,NATURAL SLATE RECTANGLE CHALKBOARD,96.0,5/17/2011 15:42,1.45,12415.0,Australia
1246,553546,21524,DOORMAT SPOTTY HOME SWEET HOME,10.0,5/17/2011 15:42,6.75,12415.0,Australia
1247,553546,23193,BUFFALO BILL TREASURE BOOK BOX,144.0,5/17/2011 15:42,1.95,12415.0,Australia
1248,553546,23177,TREASURE ISLAND BOOK BOX,144.0,5/17/2011 15:42,1.95,12415.0,Australia
1249,553546,48138,DOORMAT UNION FLAG,10.0,5/17/2011 15:42,6.75,12415.0,Australia
1250,553546,23194,GYMKHANA TREASURE BOOK BOX,144.0,5/17/2011 15:42,1.95,12415.0,Australia
1251,553546,85014B,RED RETROSPOT UMBRELLA,12.0,5/17/2011 15:42,5.95,12415.0,Australia
1252,553546,37370,RETRO COFFEE MUGS ASSORTED,108.0,5/17/2011 15:42,1.25,12415.0,Australia
1253,553546,23175,REGENCY MILK JUG PINK ,48.0,5/17/2011 15:42,2.75,12415.0,Australia
1254,553546,21084,SET/6 COLLAGE PAPER CUPS,240.0,5/17/2011 15:42,0.19,12415.0,Australia
1255,553546,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,96.0,5/17/2011 15:42,0.38,12415.0,Australia
1256,553546,21877,HOME SWEET HOME MUG,144.0,5/17/2011 15:42,1.06,12415.0,Australia
1257,553546,23172,REGENCY TEA PLATE PINK,48.0,5/17/2011 15:42,1.45,12415.0,Australia
1258,553546,21195,PINK  HONEYCOMB PAPER BALL ,48.0,5/17/2011 15:42,1.69,12415.0,Australia
1259,553546,84519B,CARROT CHARLIE+LOLA COASTER SET,24.0,5/17/2011 15:42,1.25,12415.0,Australia
1260,553546,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,96.0,5/17/2011 15:42,0.38,12415.0,Australia
1261,553546,85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",96.0,5/17/2011 15:42,0.38,12415.0,Australia
1262,553546,21090,SET/6 COLLAGE PAPER PLATES,240.0,5/17/2011 15:42,0.39,12415.0,Australia
1263,553546,85132A,CHARLIE + LOLA BISCUITS TINS,24.0,5/17/2011 15:42,1.95,12415.0,Australia
1264,553546,23253,16 PIECE CUTLERY SET PANTRY DESIGN,24.0,5/17/2011 15:42,12.5,12415.0,Australia
